open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-01-19 12:00:00+00:00,104353.8,105021.0,104285.7,104930.1,7425.982,2025-01-19 12:59:59.999000+00:00,777117815.3333,159613,3595.116,376231832.1876,0
2025-01-19 13:00:00+00:00,104930.0,105328.2,104854.9,104955.3,7271.082,2025-01-19 13:59:59.999000+00:00,764127548.3772,147166,3717.99,390743831.1973,0
2025-01-19 14:00:00+00:00,104956.2,105743.1,104763.3,105132.5,13353.552,2025-01-19 14:59:59.999000+00:00,1404706365.9414,254449,7349.508,773174364.2341,0
2025-01-19 15:00:00+00:00,105132.4,105222.2,104488.8,104936.0,8649.108,2025-01-19 15:59:59.999000+00:00,906797575.9371,185640,4100.002,429936718.7718,0
2025-01-19 16:00:00+00:00,104936.0,105223.8,104704.1,104942.9,3170.019,2025-01-19 16:59:59.999000+00:00,332619586.4882,92859,1511.955,158655224.2954,0
2025-01-19 17:00:00+00:00,104942.8,105181.2,104520.0,105130.0,5388.707,2025-01-19 17:59:59.999000+00:00,564751129.116,106066,2868.575,300644725.2567,0
2025-01-19 18:00:00+00:00,105130.0,105272.0,104889.0,105023.9,3858.101,2025-01-19 18:59:59.999000+00:00,405501221.5744,81359,1907.763,200527775.1429,0
2025-01-19 19:00:00+00:00,105024.0,106259.8,104957.0,106247.9,8665.673,2025-01-19 19:59:59.999000+00:00,915111158.9044,144776,5529.893,584034830.4555,0
2025-01-19 20:00:00+00:00,106247.9,106450.0,105500.0,106291.2,10897.62,2025-01-19 20:59:59.999000+00:00,1156154123.8015,210820,5143.756,545787039.1722,0
2025-01-19 21:00:00+00:00,106291.3,106391.6,103676.6,103687.4,23202.211,2025-01-19 21:59:59.999000+00:00,2428168279.3661,441107,10889.941,1139242789.4193,0
2025-01-19 22:00:00+00:00,103687.4,104496.2,101000.0,103396.7,36326.713,2025-01-19 22:59:59.999000+00:00,3741254254.3692,649496,16817.161,1733000172.6278,0
2025-01-19 23:00:00+00:00,103396.8,103400.0,99600.0,101311.5,59115.122,2025-01-19 23:59:59.999000+00:00,5971642365.5366,998012,29219.571,2952591790.2643,0
2025-01-20 00:00:00+00:00,101311.5,101636.8,99501.0,99769.4,28026.263,2025-01-20 00:59:59.999000+00:00,2819285721.9811,657049,13161.065,1324013533.4945,0
2025-01-20 01:00:00+00:00,99769.5,100965.4,99600.0,100666.2,20277.325,2025-01-20 01:59:59.999000+00:00,2031637753.1362,484077,11065.067,1108730602.921,0
2025-01-20 02:00:00+00:00,100666.2,102300.0,100559.8,101917.5,19416.59,2025-01-20 02:59:59.999000+00:00,1971010696.2842,369486,11426.225,1160140472.2602,0
2025-01-20 03:00:00+00:00,101917.8,102200.0,101387.1,101874.5,11160.169,2025-01-20 03:59:59.999000+00:00,1135040915.7464,249794,6206.386,631277429.6474,0
2025-01-20 04:00:00+00:00,101873.8,102792.8,101519.5,102195.3,6686.124,2025-01-20 04:59:59.999000+00:00,682724636.9414,188960,3675.374,375426348.9448,0
2025-01-20 05:00:00+00:00,102195.3,102822.0,102089.6,102330.1,5655.61,2025-01-20 05:59:59.999000+00:00,579673617.9674,180380,2911.524,298445053.0469,0
2025-01-20 06:00:00+00:00,102330.2,110000.0,102207.1,107554.0,55944.389,2025-01-20 06:59:59.999000+00:00,5977442744.2465,931883,29533.304,3153603823.9141,0
2025-01-20 07:00:00+00:00,107551.3,109500.0,106946.2,107178.8,48311.254,2025-01-20 07:59:59.999000+00:00,5239509606.572,962657,23887.436,2591249631.7207,0
2025-01-20 08:00:00+00:00,107178.8,108411.8,107140.0,108332.0,11975.309,2025-01-20 08:59:59.999000+00:00,1292904053.9474,295073,6104.654,659073212.2783,0
2025-01-20 09:00:00+00:00,108331.9,109300.8,107580.0,108159.2,16214.917,2025-01-20 09:59:59.999000+00:00,1758047050.3935,352359,8317.046,902079644.6826,0
2025-01-20 10:00:00+00:00,108159.2,108770.0,107800.3,107992.7,8929.91,2025-01-20 10:59:59.999000+00:00,967452904.8442,205045,4220.562,457222079.2851,0
2025-01-20 11:00:00+00:00,107992.7,108582.6,107800.1,108267.5,6386.283,2025-01-20 11:59:59.999000+00:00,691123467.484,179517,3236.6,350324253.2377,0
2025-01-20 12:00:00+00:00,108267.6,108756.6,105500.0,106956.6,34599.811,2025-01-20 12:59:59.999000+00:00,3694706367.3306,655103,16566.377,1769211427.9445,0
2025-01-20 13:00:00+00:00,106957.2,108171.5,106694.2,107999.4,14310.319,2025-01-20 13:59:59.999000+00:00,1538644688.6658,364571,7788.859,837518139.5619,0
2025-01-20 14:00:00+00:00,107999.4,108189.2,107322.6,107918.5,9285.753,2025-01-20 14:59:59.999000+00:00,1000890795.0907,265880,4590.576,494849293.159,0
2025-01-20 15:00:00+00:00,107918.4,108050.0,104500.0,105008.7,27471.726,2025-01-20 15:59:59.999000+00:00,2916976294.5781,575562,12086.324,1283969237.3617,0
2025-01-20 16:00:00+00:00,105001.3,107082.8,103702.0,106685.2,33068.416,2025-01-20 16:59:59.999000+00:00,3486698275.634,648890,17028.878,1796352519.5061,0
2025-01-20 17:00:00+00:00,106685.1,106790.2,100138.2,102941.4,114317.327,2025-01-20 17:59:59.999000+00:00,11812019142.8204,1835112,54304.051,5610073197.9792,0
2025-01-20 18:00:00+00:00,102943.5,104461.5,102691.2,103907.0,17040.214,2025-01-20 18:59:59.999000+00:00,1767093314.09,437983,8645.153,896819178.9707,0
2025-01-20 19:00:00+00:00,103907.1,103959.0,102726.0,103674.2,10448.278,2025-01-20 19:59:59.999000+00:00,1080370290.982,281454,5092.984,526656792.7085,0
2025-01-20 20:00:00+00:00,103674.3,104313.2,103330.1,103632.8,6414.879,2025-01-20 20:59:59.999000+00:00,666170199.5736,181135,3179.607,330189894.1276,0
2025-01-20 21:00:00+00:00,103632.7,104060.0,102556.1,102586.0,5609.754,2025-01-20 21:59:59.999000+00:00,579990345.2412,156185,2499.667,258522280.8827,0
2025-01-20 22:00:00+00:00,102586.0,103811.8,101829.3,103585.2,8178.396,2025-01-20 22:59:59.999000+00:00,840484825.8527,208855,4124.087,423909435.4782,0
2025-01-20 23:00:00+00:00,103585.2,103679.0,101714.4,102247.6,10779.164,2025-01-20 23:59:59.999000+00:00,1106584285.9128,287383,5019.419,515095006.7739,0
2025-01-21 00:00:00+00:00,102247.7,102670.7,101100.0,101188.0,14330.49,2025-01-21 00:59:59.999000+00:00,1461381994.6199,389175,6851.058,698980750.5223,0
2025-01-21 01:00:00+00:00,101188.1,102227.8,100097.2,101496.9,19210.73,2025-01-21 01:59:59.999000+00:00,1943544938.7478,487069,8770.626,887481594.2504,0
2025-01-21 02:00:00+00:00,101496.8,102769.2,101048.1,102545.9,13186.933,2025-01-21 02:59:59.999000+00:00,1346932970.2248,327796,6556.72,669939725.9264,0
2025-01-21 03:00:00+00:00,102546.0,103279.9,102299.6,102922.7,7619.907,2025-01-21 03:59:59.999000+00:00,783856591.8142,232042,3870.901,398273070.3097,0
2025-01-21 04:00:00+00:00,102922.7,102972.5,101911.3,102337.2,7448.926,2025-01-21 04:59:59.999000+00:00,763283826.614,222530,3357.501,344030378.7643,0
2025-01-21 05:00:00+00:00,102337.2,102530.0,101332.5,101369.3,6284.091,2025-01-21 05:59:59.999000+00:00,639540347.1992,204981,2906.62,295882606.3679,0
2025-01-21 06:00:00+00:00,101371.1,102184.4,101102.8,102169.7,7916.577,2025-01-21 06:59:59.999000+00:00,805141919.0592,213275,3957.06,402539852.0675,0
2025-01-21 07:00:00+00:00,102169.6,102463.0,101781.1,101980.7,5351.606,2025-01-21 07:59:59.999000+00:00,546912575.6052,170962,2471.828,252624387.1583,0
2025-01-21 08:00:00+00:00,101980.7,102488.0,101719.4,102436.7,4605.843,2025-01-21 08:59:59.999000+00:00,470803318.0722,166502,2401.307,245484084.5026,0
2025-01-21 09:00:00+00:00,102436.8,102886.6,102047.3,102681.8,6827.937,2025-01-21 09:59:59.999000+00:00,699982347.9148,188894,3537.225,362701365.3694,0
2025-01-21 10:00:00+00:00,102681.9,103343.1,102542.6,103144.7,6209.997,2025-01-21 10:59:59.999000+00:00,639456058.2222,171397,3323.081,342216373.3261,0
2025-01-21 11:00:00+00:00,103144.7,103956.2,103053.9,103725.0,10770.207,2025-01-21 11:59:59.999000+00:00,1116026872.0982,236842,6282.51,650933272.7415,0
2025-01-21 12:00:00+00:00,103725.0,104700.0,103585.7,104493.0,11865.842,2025-01-21 12:59:59.999000+00:00,1237826422.581,250567,6569.898,685480361.3741,0
2025-01-21 13:00:00+00:00,104492.9,104958.0,104100.0,104428.4,10043.794,2025-01-21 13:59:59.999000+00:00,1050589008.4536,227583,4980.658,521187790.6471,0
2025-01-21 14:00:00+00:00,104428.3,105292.3,103000.0,103264.7,25075.7,2025-01-21 14:59:59.999000+00:00,2607914941.2802,533762,12582.481,1309029109.2109,0
2025-01-21 15:00:00+00:00,103264.7,104101.2,102800.0,103929.1,17375.917,2025-01-21 15:59:59.999000+00:00,1797075530.8591,436331,8851.732,915683203.1199,0
2025-01-21 16:00:00+00:00,103929.1,106568.8,103781.5,104955.5,35147.588,2025-01-21 16:59:59.999000+00:00,3706953985.8156,725190,17747.587,1871487507.2891,0
2025-01-21 17:00:00+00:00,104955.6,106412.6,104875.8,106146.5,10982.226,2025-01-21 17:59:59.999000+00:00,1161168103.396,296952,5520.57,583774603.6564,0
2025-01-21 18:00:00+00:00,106146.5,107241.6,105857.8,106834.0,14270.853,2025-01-21 18:59:59.999000+00:00,1521853345.6582,344621,7417.501,791097585.8927,0
2025-01-21 19:00:00+00:00,106834.0,107126.8,106248.0,106989.9,8492.234,2025-01-21 19:59:59.999000+00:00,905835166.4657,221710,4196.739,447716362.2769,0
2025-01-21 20:00:00+00:00,106989.9,107180.0,105900.0,106099.9,11561.451,2025-01-21 20:59:59.999000+00:00,1230381361.3664,260678,5693.53,605962705.2156,0
2025-01-21 21:00:00+00:00,106104.0,106781.0,105704.1,106737.0,7338.421,2025-01-21 21:59:59.999000+00:00,779700594.6315,170693,3896.306,414116780.2023,0
2025-01-21 22:00:00+00:00,106737.0,106743.0,105941.0,105966.6,3517.637,2025-01-21 22:59:59.999000+00:00,374136569.2201,97147,1464.785,155805111.1911,0
2025-01-21 23:00:00+00:00,105966.7,106257.2,105400.2,106114.5,7861.921,2025-01-21 23:59:59.999000+00:00,832092514.2759,197173,4047.456,428462535.5343,0
2025-01-22 00:00:00+00:00,106115.4,106298.7,105769.8,105923.7,4999.461,2025-01-22 00:59:59.999000+00:00,529802774.4951,150759,2265.374,240053519.4002,0
2025-01-22 01:00:00+00:00,105923.7,106390.0,105431.9,105784.0,5321.113,2025-01-22 01:59:59.999000+00:00,563038592.0079,147696,2623.703,277694355.5068,0
2025-01-22 02:00:00+00:00,105784.0,106184.5,105524.6,105569.9,3712.117,2025-01-22 02:59:59.999000+00:00,393021564.2937,101024,1883.953,199499756.5378,0
2025-01-22 03:00:00+00:00,105569.9,105897.0,105564.4,105588.2,2309.732,2025-01-22 03:59:59.999000+00:00,244188697.5076,66907,1184.34,125213049.9075,0
2025-01-22 04:00:00+00:00,105588.1,105800.0,105251.6,105554.2,3263.96,2025-01-22 04:59:59.999000+00:00,344504296.7934,81958,1508.009,159192533.9083,0
2025-01-22 05:00:00+00:00,105554.3,105855.2,105462.2,105674.8,3244.025,2025-01-22 05:59:59.999000+00:00,342766059.8966,83492,1808.609,191111044.8283,0
2025-01-22 06:00:00+00:00,105674.8,105948.6,105154.2,105366.2,5012.36,2025-01-22 06:59:59.999000+00:00,528885446.0175,127144,2466.693,260309944.1248,0
2025-01-22 07:00:00+00:00,105366.2,105685.7,105037.2,105063.8,4743.163,2025-01-22 07:59:59.999000+00:00,499476220.0853,111300,2296.737,241900009.0541,0
2025-01-22 08:00:00+00:00,105063.8,105336.8,104667.0,105245.1,7043.118,2025-01-22 08:59:59.999000+00:00,739537939.2988,175361,3440.734,361338994.2646,0
2025-01-22 09:00:00+00:00,105245.1,105252.9,104882.0,104972.1,3266.879,2025-01-22 09:59:59.999000+00:00,343139261.6772,85523,1659.841,174343496.0717,0
2025-01-22 10:00:00+00:00,104972.2,105145.0,104610.0,105112.0,3765.419,2025-01-22 10:59:59.999000+00:00,394958471.1233,100834,2054.047,215478520.4381,0
2025-01-22 11:00:00+00:00,105112.0,105449.9,104721.0,105083.9,5372.628,2025-01-22 11:59:59.999000+00:00,564551307.8038,119832,2764.411,290508025.5979,0
2025-01-22 12:00:00+00:00,105083.9,105557.2,105030.8,105233.0,4520.398,2025-01-22 12:59:59.999000+00:00,476173577.0863,103090,2344.751,247007747.9136,0
2025-01-22 13:00:00+00:00,105232.9,105329.9,103785.3,104051.7,12740.329,2025-01-22 13:59:59.999000+00:00,1331059570.4877,263356,5543.61,579219921.3574,0
2025-01-22 14:00:00+00:00,104052.9,104918.0,103612.0,104367.5,18283.676,2025-01-22 14:59:59.999000+00:00,1905206897.647,393768,9075.315,945791591.7714,0
2025-01-22 15:00:00+00:00,104367.6,105136.0,103930.8,104138.0,12287.915,2025-01-22 15:59:59.999000+00:00,1283968626.3365,311234,6173.378,645064760.9595,0
2025-01-22 16:00:00+00:00,104138.1,104186.9,103211.6,103671.5,12544.842,2025-01-22 16:59:59.999000+00:00,1301384435.0054,295817,6116.358,634585181.8062,0
2025-01-22 17:00:00+00:00,103671.6,104571.0,103630.1,104301.2,7694.927,2025-01-22 17:59:59.999000+00:00,801751434.3522,195971,4128.355,430112566.3032,0
2025-01-22 18:00:00+00:00,104301.2,104650.0,103700.0,103866.6,5838.533,2025-01-22 18:59:59.999000+00:00,608656370.7571,176238,3010.743,313860070.7541,0
2025-01-22 19:00:00+00:00,103866.6,104721.8,103821.7,104600.0,6152.749,2025-01-22 19:59:59.999000+00:00,642584101.2119,169302,3264.221,340903604.0199,0
2025-01-22 20:00:00+00:00,104600.0,104804.5,104030.0,104276.5,6948.562,2025-01-22 20:59:59.999000+00:00,725349292.8515,179233,3116.346,325322906.7413,0
2025-01-22 21:00:00+00:00,104276.5,104331.3,103556.7,104034.0,5147.364,2025-01-22 21:59:59.999000+00:00,534860054.0549,125454,2706.691,281259344.8812,0
2025-01-22 22:00:00+00:00,104033.8,104465.0,103730.0,103830.3,3511.315,2025-01-22 22:59:59.999000+00:00,365359508.3185,87698,1735.779,180602602.6489,0
2025-01-22 23:00:00+00:00,103830.2,104107.7,103607.5,103664.9,3518.943,2025-01-22 23:59:59.999000+00:00,365348989.0618,118394,1643.095,170623874.4922,0
2025-01-23 00:00:00+00:00,103664.9,103777.4,103000.1,103274.9,7162.827,2025-01-23 00:59:59.999000+00:00,740339858.8575,178922,3197.009,330513821.5927,0
2025-01-23 01:00:00+00:00,103274.8,103623.7,102544.8,102908.5,7302.688,2025-01-23 01:59:59.999000+00:00,752147090.0805,178738,3416.655,352031347.6941,0
2025-01-23 02:00:00+00:00,102908.6,102964.6,102082.0,102625.4,10034.363,2025-01-23 02:59:59.999000+00:00,1027763748.3501,247567,4887.631,500681126.555,0
2025-01-23 03:00:00+00:00,102625.3,102970.5,102147.9,102417.0,6390.656,2025-01-23 03:59:59.999000+00:00,656151922.7793,129836,2780.868,285469511.4175,0
2025-01-23 04:00:00+00:00,102417.1,102454.0,101550.4,102026.1,9345.393,2025-01-23 04:59:59.999000+00:00,952737277.5963,205988,4168.716,424989057.4614,0
2025-01-23 05:00:00+00:00,102026.1,102619.0,101940.8,102508.8,5945.099,2025-01-23 05:59:59.999000+00:00,608308951.9422,124272,2734.953,279803541.8222,0
2025-01-23 06:00:00+00:00,102508.8,102955.0,102183.4,102238.6,5448.574,2025-01-23 06:59:59.999000+00:00,559182914.5885,119894,2372.327,243495560.107,0
2025-01-23 07:00:00+00:00,102238.6,102753.0,102057.3,102668.4,3955.099,2025-01-23 07:59:59.999000+00:00,404835791.4494,105502,2194.191,224627958.4781,0
2025-01-23 08:00:00+00:00,102668.3,102668.4,102010.3,102181.8,3785.996,2025-01-23 08:59:59.999000+00:00,387482766.6097,102202,1609.308,164698309.3558,0
2025-01-23 09:00:00+00:00,102181.8,102445.8,101585.7,101635.9,5503.101,2025-01-23 09:59:59.999000+00:00,561085674.8713,134267,2388.843,243639307.2227,0
2025-01-23 10:00:00+00:00,101635.8,102040.1,101211.0,101641.8,7150.297,2025-01-23 10:59:59.999000+00:00,726488188.0003,173791,3439.436,349518732.1407,0
2025-01-23 11:00:00+00:00,101641.8,102150.0,101641.8,101909.2,4918.402,2025-01-23 11:59:59.999000+00:00,501249815.8459,121078,2382.378,242798998.2116,0
2025-01-23 12:00:00+00:00,101909.2,102093.7,101374.0,101599.7,5500.635,2025-01-23 12:59:59.999000+00:00,559181282.2324,140188,2739.338,278514992.2236,0
2025-01-23 13:00:00+00:00,101599.7,102699.8,101279.8,102472.9,10524.456,2025-01-23 13:59:59.999000+00:00,1073832348.7541,219339,5783.113,590285769.7749,0
2025-01-23 14:00:00+00:00,102472.9,106000.0,101932.1,105167.7,51554.53,2025-01-23 14:59:59.999000+00:00,5385630233.0687,867357,27350.926,2855741861.9693,0
2025-01-23 15:00:00+00:00,105167.7,105757.3,102600.0,105235.2,68664.369,2025-01-23 15:59:59.999000+00:00,7143911786.3816,1277768,33304.391,3466368203.0116,0
2025-01-23 16:00:00+00:00,105235.2,106840.2,105005.0,105100.1,40038.132,2025-01-23 16:59:59.999000+00:00,4237881907.0595,829515,20165.1,2134837262.0667,0
2025-01-23 17:00:00+00:00,105100.0,106197.9,104135.3,105899.5,17722.538,2025-01-23 17:59:59.999000+00:00,1862873921.8801,411627,8803.384,925703266.6244,0
2025-01-23 18:00:00+00:00,105899.5,106103.8,105035.8,105375.8,10283.649,2025-01-23 18:59:59.999000+00:00,1084978751.4278,257389,4520.733,476991588.9902,0
2025-01-23 19:00:00+00:00,105375.8,105455.6,103342.0,103713.7,15665.434,2025-01-23 19:59:59.999000+00:00,1635170263.5858,380687,7289.53,761113225.5015,0
2025-01-23 20:00:00+00:00,103713.7,106387.4,102526.6,103219.1,87613.306,2025-01-23 20:59:59.999000+00:00,9175754331.4053,1479319,44644.249,4678076733.7094,0
2025-01-23 21:00:00+00:00,103218.8,103360.7,102161.9,103025.2,16643.818,2025-01-23 21:59:59.999000+00:00,1711358069.7751,444189,8521.758,876523322.076,0
2025-01-23 22:00:00+00:00,103025.1,104674.2,102922.2,103936.6,12078.023,2025-01-23 22:59:59.999000+00:00,1254029674.8692,292654,5914.088,614016447.552,0
2025-01-23 23:00:00+00:00,103937.0,104501.4,103730.2,103864.1,4922.634,2025-01-23 23:59:59.999000+00:00,512628063.1388,134364,2329.824,242707015.585,0
2025-01-24 00:00:00+00:00,103864.0,104117.5,103373.9,103416.8,5121.512,2025-01-24 00:59:59.999000+00:00,531172960.5711,126313,2328.336,241496656.7285,0
2025-01-24 01:00:00+00:00,103416.8,103848.2,103020.0,103184.8,4029.006,2025-01-24 01:59:59.999000+00:00,416662460.9528,120599,1953.81,202094777.5969,0
2025-01-24 02:00:00+00:00,103184.8,103490.0,102900.1,102968.2,4142.633,2025-01-24 02:59:59.999000+00:00,427464716.5784,120319,1875.603,193574195.2071,0
2025-01-24 03:00:00+00:00,102968.3,104289.9,102680.0,103842.6,11441.526,2025-01-24 03:59:59.999000+00:00,1185458203.0632,250017,5755.554,596357060.9748,0
2025-01-24 04:00:00+00:00,103842.6,104900.1,103745.5,104580.1,5712.498,2025-01-24 04:59:59.999000+00:00,595685327.7921,155591,3281.0,342177967.1987,0
2025-01-24 05:00:00+00:00,104580.0,105238.5,104500.0,105180.0,6211.329,2025-01-24 05:59:59.999000+00:00,651526883.9123,161871,3360.833,352610420.5773,0
2025-01-24 06:00:00+00:00,105180.0,105331.2,104574.3,104956.0,5054.235,2025-01-24 06:59:59.999000+00:00,530083472.4008,121977,2126.038,223021031.917,0
2025-01-24 07:00:00+00:00,104956.1,105155.0,104612.6,104999.9,4498.611,2025-01-24 07:59:59.999000+00:00,471744214.069,100300,2128.093,223199546.4434,0
2025-01-24 08:00:00+00:00,104999.9,105595.6,104875.7,105454.3,6587.416,2025-01-24 08:59:59.999000+00:00,693622809.2529,143272,3414.098,359520325.23,0
2025-01-24 09:00:00+00:00,105454.3,105732.1,105021.0,105105.9,5699.958,2025-01-24 09:59:59.999000+00:00,600659657.0617,140152,2459.92,259287021.3066,0
2025-01-24 10:00:00+00:00,105106.0,105390.0,105006.5,105368.8,3632.567,2025-01-24 10:59:59.999000+00:00,382158768.7059,100184,1926.426,202682664.1076,0
2025-01-24 11:00:00+00:00,105368.8,105494.1,105171.7,105374.0,2301.899,2025-01-24 11:59:59.999000+00:00,242454412.021,64556,1052.871,110899640.8463,0
2025-01-24 12:00:00+00:00,105374.1,105560.0,105133.7,105484.4,3410.19,2025-01-24 12:59:59.999000+00:00,359255253.6042,87946,1786.2,188175996.8551,0
2025-01-24 13:00:00+00:00,105484.4,105758.3,104911.2,105073.1,6300.054,2025-01-24 13:59:59.999000+00:00,662827623.9587,147594,2965.327,312059609.9069,0
2025-01-24 14:00:00+00:00,105073.1,106307.6,104623.0,105722.6,17339.424,2025-01-24 14:59:59.999000+00:00,1830167223.3231,358191,9520.141,1004989573.3913,0
2025-01-24 15:00:00+00:00,105722.6,105967.4,105202.5,105821.8,9486.843,2025-01-24 15:59:59.999000+00:00,1002514151.4833,260991,4446.23,469854405.5203,0
2025-01-24 16:00:00+00:00,105821.3,106131.7,105533.0,105602.5,7887.621,2025-01-24 16:59:59.999000+00:00,835466902.96,199484,3889.063,411980853.5448,0
2025-01-24 17:00:00+00:00,105602.5,106655.0,105564.4,106414.2,9327.356,2025-01-24 17:59:59.999000+00:00,990792767.3716,228344,5166.198,548830190.0325,0
2025-01-24 18:00:00+00:00,106414.1,107076.5,106033.0,106270.0,12958.25,2025-01-24 18:59:59.999000+00:00,1382260773.1935,290543,6793.471,724727427.5908,0
2025-01-24 19:00:00+00:00,106270.1,106568.0,105633.1,105726.7,8833.021,2025-01-24 19:59:59.999000+00:00,936629720.4266,187658,4438.502,470761780.3767,0
2025-01-24 20:00:00+00:00,105726.7,105733.4,104670.1,104813.0,11000.767,2025-01-24 20:59:59.999000+00:00,1157155013.2125,240901,5386.808,566711184.2963,0
2025-01-24 21:00:00+00:00,104812.9,105341.0,104805.3,105074.8,5438.162,2025-01-24 21:59:59.999000+00:00,571530984.3928,136705,3094.279,325201042.6766,0
2025-01-24 22:00:00+00:00,105074.7,105433.0,104657.0,104724.9,3783.239,2025-01-24 22:59:59.999000+00:00,397466502.5729,88914,1669.93,175503122.3971,0
2025-01-24 23:00:00+00:00,104724.9,104882.8,104400.0,104808.1,5548.833,2025-01-24 23:59:59.999000+00:00,580362701.3938,132146,2574.955,269364993.4263,0
2025-01-25 00:00:00+00:00,104808.0,104808.1,104310.0,104370.9,4738.537,2025-01-25 00:59:59.999000+00:00,495493589.7582,124726,2366.998,247559781.6123,0
2025-01-25 01:00:00+00:00,104371.0,104779.8,104331.5,104690.1,3014.034,2025-01-25 01:59:59.999000+00:00,315354084.1767,75252,1545.773,161731266.1036,0
2025-01-25 02:00:00+00:00,104690.0,104803.4,104413.1,104520.3,2333.561,2025-01-25 02:59:59.999000+00:00,244046913.25,56413,923.446,96589418.751,0
2025-01-25 03:00:00+00:00,104520.3,105234.5,104413.8,105153.9,3935.99,2025-01-25 03:59:59.999000+00:00,412760669.7403,89661,2364.314,247971002.2924,0
2025-01-25 04:00:00+00:00,105153.9,105153.9,104564.9,104609.4,2301.458,2025-01-25 04:59:59.999000+00:00,241293481.6212,58302,792.202,83070216.5506,0
2025-01-25 05:00:00+00:00,104609.3,104653.2,104128.2,104315.7,3509.165,2025-01-25 05:59:59.999000+00:00,366469532.6524,80199,1453.453,151833911.079,0
2025-01-25 06:00:00+00:00,104315.7,104439.2,104188.0,104265.1,3162.867,2025-01-25 06:59:59.999000+00:00,329891077.4526,76947,1517.197,158246459.3904,0
2025-01-25 07:00:00+00:00,104265.1,104479.2,104240.0,104349.3,1594.929,2025-01-25 07:59:59.999000+00:00,166464331.2703,46608,887.113,92588293.9059,0
2025-01-25 08:00:00+00:00,104349.4,104461.5,104071.0,104303.6,2258.027,2025-01-25 08:59:59.999000+00:00,235440171.8508,57066,961.018,100217953.4393,0
2025-01-25 09:00:00+00:00,104303.6,104412.6,104230.1,104324.0,1250.312,2025-01-25 09:59:59.999000+00:00,130433192.9081,45953,671.164,70015617.77,0
2025-01-25 10:00:00+00:00,104323.9,104629.9,104040.6,104480.6,3645.505,2025-01-25 10:59:59.999000+00:00,380283810.7277,89649,2118.915,221057558.6176,0
2025-01-25 11:00:00+00:00,104480.6,104650.5,104341.2,104626.8,2885.012,2025-01-25 11:59:59.999000+00:00,301511256.2042,56343,1404.221,146771364.6494,0
2025-01-25 12:00:00+00:00,104626.9,104747.2,104400.1,104699.9,2067.767,2025-01-25 12:59:59.999000+00:00,216219657.8695,56473,1004.781,105079089.0059,0
2025-01-25 13:00:00+00:00,104699.8,104815.0,104572.8,104658.6,2553.072,2025-01-25 13:59:59.999000+00:00,267346542.9717,65831,1194.422,125081499.6055,0
2025-01-25 14:00:00+00:00,104658.7,104674.1,104411.8,104551.2,1427.609,2025-01-25 14:59:59.999000+00:00,149233006.0946,52905,730.457,76361331.7443,0
2025-01-25 15:00:00+00:00,104551.1,105066.0,104551.1,104852.1,4739.996,2025-01-25 15:59:59.999000+00:00,497017565.3763,112025,2701.386,283276527.7649,0
2025-01-25 16:00:00+00:00,104852.1,104944.4,104529.8,104618.8,3095.627,2025-01-25 16:59:59.999000+00:00,324134425.7395,81684,1574.015,164831877.3926,0
2025-01-25 17:00:00+00:00,104618.8,104895.6,104410.8,104850.1,3594.099,2025-01-25 17:59:59.999000+00:00,376014600.7886,92474,2017.594,211098821.9472,0
2025-01-25 18:00:00+00:00,104850.0,105274.7,104786.7,104935.9,4089.082,2025-01-25 18:59:59.999000+00:00,429376141.4074,101093,2290.82,240549147.5875,0
2025-01-25 19:00:00+00:00,104935.8,105140.0,104854.3,105005.6,2322.462,2025-01-25 19:59:59.999000+00:00,243881054.008,51493,1027.398,107887001.7551,0
2025-01-25 20:00:00+00:00,105005.7,105167.3,104903.6,104925.6,1629.499,2025-01-25 20:59:59.999000+00:00,171158799.5763,44879,814.629,85570545.6249,0
2025-01-25 21:00:00+00:00,104925.6,105096.6,104823.4,105061.5,1776.405,2025-01-25 21:59:59.999000+00:00,186398553.5157,43701,977.366,102558946.7306,0
2025-01-25 22:00:00+00:00,105061.6,105234.3,104956.7,105025.1,1627.113,2025-01-25 22:59:59.999000+00:00,171012202.7978,42168,760.615,79954953.9461,0
2025-01-25 23:00:00+00:00,105025.1,105085.1,104643.3,104702.0,2078.035,2025-01-25 23:59:59.999000+00:00,217837440.0039,51266,741.039,77702038.2527,0
2025-01-26 00:00:00+00:00,104702.0,104807.0,104470.0,104562.4,1893.675,2025-01-26 00:59:59.999000+00:00,198173266.0838,51120,825.905,86445520.5634,0
2025-01-26 01:00:00+00:00,104562.4,104737.8,104461.6,104572.4,1489.606,2025-01-26 01:59:59.999000+00:00,155797438.1155,40527,757.814,79265603.6682,0
2025-01-26 02:00:00+00:00,104572.4,104672.6,104471.8,104654.1,977.991,2025-01-26 02:59:59.999000+00:00,102252601.6348,34040,465.369,48658072.6512,0
2025-01-26 03:00:00+00:00,104654.1,105263.3,104653.9,105036.5,4163.207,2025-01-26 03:59:59.999000+00:00,437130092.1595,75893,2428.319,254960451.1723,0
2025-01-26 04:00:00+00:00,105036.6,105496.9,104942.7,105137.0,3541.211,2025-01-26 04:59:59.999000+00:00,372591169.676,80578,1634.954,172052706.9438,0
