time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,symbol,funding_rate,mark_price,return_1h,future_return_1h,future_return_4h,future_return_8h,funding_rate_diff,funding_rate_ma3
2025-02-01 18:00:00+00:00,102219.0,102238.1,101923.0,101958.3,1668.14,2025-02-01 18:59:59.999000+00:00,170281694.573,48175,659.509,67319601.808,0,BTCUSDT,7.782e-05,104856.23635556,-0.002550406480204215,-0.003317042359474387,-0.013174013297593157,-0.015269968212494822,0.0,7.782e-05
2025-02-01 19:00:00+00:00,101958.2,101990.0,101392.9,101620.1,5547.524,2025-02-01 19:59:59.999000+00:00,563941896.6651,111524,2093.303,212830984.447,0,BTCUSDT,7.782e-05,104856.23635556,-0.003317042359474387,-0.0031942499564555638,-0.010002942331290732,-0.02420092088081005,0.0,7.782e-05
2025-02-01 20:00:00+00:00,101620.1,101620.1,100889.0,101295.5,9869.46,2025-02-01 20:59:59.999000+00:00,999098406.9403,198385,4101.335,415228840.0349,0,BTCUSDT,7.782e-05,104856.23635556,-0.0031942499564555638,-0.001437378758187724,-0.0008578860857589854,-0.017823101717252876,0.0,7.782e-05
2025-02-01 21:00:00+00:00,101295.4,101544.2,100949.4,101149.9,4598.252,2025-02-01 21:59:59.999000+00:00,465923347.4491,105350,2156.8,218545256.6125,0,BTCUSDT,7.782e-05,104856.23635556,-0.001437378758187724,-0.005287202458924667,0.0006396447253038673,-0.009273365569318459,0.0,7.782e-05
2025-02-01 22:00:00+00:00,101149.9,101387.8,100437.6,100615.1,7094.899,2025-02-01 22:59:59.999000+00:00,715045395.3374,161513,2950.422,297396627.4173,0,BTCUSDT,7.782e-05,104856.23635556,-0.005287202458924667,-0.00011429695940268214,-0.0021239356716835633,-0.0038503167019663387,0.0,7.782e-05
2025-02-01 23:00:00+00:00,100615.1,100845.5,100215.0,100603.6,7216.458,2025-02-01 23:59:59.999000+00:00,725391872.0604,163085,3542.991,356202714.489,0,BTCUSDT,7.782e-05,104856.23635556,-0.00011429695940268214,0.006013701298959395,-0.014341435097749988,-0.010112958184399057,0.0,7.782e-05
2025-02-02 00:00:00+00:00,100603.6,101248.9,100452.9,101208.6,4946.967,2025-02-02 00:59:59.999000+00:00,499258804.9328,111963,2721.388,274682220.2726,0,BTCUSDT,5.824e-05,100603.6,0.006013701298959395,5.928349962358581e-05,-0.016979782350511674,-0.014095640093826023,-1.958e-05,7.129333333333333e-05
2025-02-02 01:00:00+00:00,101208.7,101426.0,101119.0,101214.6,2801.904,2025-02-02 01:59:59.999000+00:00,283777541.0609,67974,1168.757,118380949.7101,0,BTCUSDT,5.824e-05,100603.6,5.928349962358581e-05,-0.008034414007465407,-0.009906673543145117,-0.015558032141608114,0.0,6.476666666666666e-05
2025-02-02 02:00:00+00:00,101214.6,101238.7,100368.9,100401.4,4644.218,2025-02-02 02:59:59.999000+00:00,468006114.6998,108129,1863.346,187773943.232,0,BTCUSDT,5.824e-05,100603.6,-0.008034414007465407,-0.012356401404761241,-0.0017300555569942366,-0.010269777114661705,0.0,5.824e-05
2025-02-02 03:00:00+00:00,100401.4,100725.7,99111.0,99160.8,19668.97,2025-02-02 03:59:59.999000+00:00,1962450983.956,353992,8116.109,809770799.7259,0,BTCUSDT,5.824e-05,100603.6,-0.012356401404761241,0.0033208687303853957,0.004290001694217782,-0.003521552871699307,0.0,5.824e-05
2025-02-02 04:00:00+00:00,99160.8,99826.8,98989.0,99490.1,9546.752,2025-02-02 04:59:59.999000+00:00,948891845.0907,194729,5018.599,498928789.8819,0,BTCUSDT,5.824e-05,100603.6,0.0033208687303853957,0.00725499321037959,0.0029339602633828843,-0.013726993942110965,0.0,5.824e-05
2025-02-02 05:00:00+00:00,99490.1,100300.0,99441.0,100211.9,5375.384,2025-02-02 05:59:59.999000+00:00,537258717.6969,120501,3001.658,299984436.2142,0,BTCUSDT,5.824e-05,100603.6,0.00725499321037959,0.00015766590594523677,-0.005707904949412201,-0.014588087841863051,0.0,5.824e-05
2025-02-02 06:00:00+00:00,100212.0,100470.1,100058.4,100227.7,4052.933,2025-02-02 06:59:59.999000+00:00,406359639.9955,102543,1763.94,176875080.6623,0,BTCUSDT,5.824e-05,100603.6,0.00015766590594523677,-0.006400426229475453,-0.008554521354874889,-0.010670702809702282,0.0,5.824e-05
2025-02-02 07:00:00+00:00,100227.7,100233.5,99560.3,99586.2,5513.377,2025-02-02 07:59:59.999000+00:00,550514060.7436,112642,2182.51,217911241.1736,0,BTCUSDT,5.824e-05,100603.6,-0.006400426229475453,0.0019661358702309784,-0.007778186134223319,-0.0028879503385006444,0.0,5.824e-05
2025-02-02 08:00:00+00:00,99586.2,100071.0,99288.0,99782.0,5383.391,2025-02-02 08:59:59.999000+00:00,536670798.9709,121926,2775.822,276772186.844,0,BTCUSDT,5.824e-05,100603.6,0.0019661358702309784,-0.0014241045479145287,-0.016612214627888866,-0.01563207792988719,0.0,5.824e-05
2025-02-02 09:00:00+00:00,99782.1,99824.4,99295.0,99639.9,4687.191,2025-02-02 09:59:59.999000+00:00,466574474.5045,87656,2401.064,238966617.5105,0,BTCUSDT,5.824e-05,100603.6,-0.0014241045479145287,-0.002705743381918202,-0.008931161111161212,-0.024454059066699063,0.0,5.824e-05
2025-02-02 10:00:00+00:00,99640.0,99640.1,99200.0,99370.3,4763.702,2025-02-02 10:59:59.999000+00:00,473365608.095,95671,2324.436,230974315.2689,0,BTCUSDT,5.824e-05,100603.6,-0.002705743381918202,-0.005622404279749582,-0.0021344405722837356,-0.02334500348695745,0.0,5.824e-05
2025-02-02 11:00:00+00:00,99370.4,99550.6,98550.0,98811.6,10622.145,2025-02-02 11:59:59.999000+00:00,1051316974.9543,214679,4283.427,423984566.5898,0,BTCUSDT,5.824e-05,100603.6,-0.005622404279749582,-0.006954649049301986,0.004928571139420912,-0.005865708074760501,0.0,5.824e-05
2025-02-02 12:00:00+00:00,98811.5,99115.7,98100.0,98124.4,10671.996,2025-02-02 12:59:59.999000+00:00,1052200964.2983,206209,4402.617,434297365.2911,0,BTCUSDT,5.824e-05,100603.6,-0.006954649049301986,0.006375580385714619,0.0009966939925238893,-0.003722825311543221,0.0,5.824e-05
2025-02-02 13:00:00+00:00,98124.5,98789.3,98112.0,98750.0,8012.861,2025-02-02 13:59:59.999000+00:00,789591968.3631,158890,4529.335,446306174.944,0,BTCUSDT,5.824e-05,100603.6,0.006375580385714619,0.0041336708860759686,-0.015662784810126507,-0.017733670886075914,0.0,5.824e-05
2025-02-02 14:00:00+00:00,98750.1,99384.5,98660.0,99158.2,8951.799,2025-02-02 14:59:59.999000+00:00,887472238.9987,169563,4862.219,481955437.7469,0,BTCUSDT,5.824e-05,100603.6,0.0041336708860759686,0.0014159192078921912,-0.021255932439273817,-0.011966735983509058,0.0,5.824e-05
2025-02-02 15:00:00+00:00,99158.2,99365.5,98670.0,99298.6,6275.997,2025-02-02 15:59:59.999000+00:00,621620925.6553,143541,2975.44,294773214.708,0,BTCUSDT,5.824e-05,100603.6,0.0014159192078921912,-0.01084003198433825,-0.010741339757056045,-0.016456425367527894,0.0,5.824e-05
2025-02-02 16:00:00+00:00,99298.6,99319.0,98046.9,98222.2,9958.321,2025-02-02 16:59:59.999000+00:00,981798460.3745,221329,4353.941,429272344.8039,0,BTCUSDT,5.824e-05,100603.6,-0.01084003198433825,-0.010373418636519971,-0.0047148200712261445,-0.01789412169550253,0.0,5.824e-05
2025-02-02 17:00:00+00:00,98222.3,98588.8,96927.9,97203.3,23236.342,2025-02-02 17:59:59.999000+00:00,2270327438.7318,471226,10253.139,1002238315.0038,0,BTCUSDT,5.824e-05,100603.6,-0.010373418636519971,-0.0015719630917880867,-0.0021038380384205135,-0.039040855608811764,0.0,5.824e-05
2025-02-02 18:00:00+00:00,97204.0,97893.4,96750.1,97050.5,17050.568,2025-02-02 18:59:59.999000+00:00,1658069787.7204,384815,8486.234,825478171.9977,0,BTCUSDT,5.824e-05,100603.6,-0.0015719630917880867,0.012174074322131245,0.009490935131709843,-0.03618116341492306,0.0,5.824e-05
2025-02-02 19:00:00+00:00,97050.5,98667.2,96759.1,98232.0,16978.233,2025-02-02 19:59:59.999000+00:00,1660657661.4177,362542,9010.333,881451975.8622,0,BTCUSDT,5.824e-05,100603.6,0.012174074322131245,-0.004814113527160102,-0.005777139832233935,-0.04306539620490257,0.0,5.824e-05
2025-02-02 20:00:00+00:00,98232.0,98594.9,97618.2,97759.1,6297.099,2025-02-02 20:59:59.999000+00:00,618093521.4494,164002,2826.554,277461751.7988,0,BTCUSDT,5.824e-05,100603.6,-0.004814113527160102,-0.0077772810919904956,-0.013241734017600426,-0.051083735427187915,0.0,5.824e-05
2025-02-02 21:00:00+00:00,97759.0,97947.4,96520.0,96998.8,11530.041,2025-02-02 21:59:59.999000+00:00,1119495157.8427,232235,5391.542,523513956.2133,0,BTCUSDT,5.824e-05,100603.6,-0.0077772810919904956,0.01002899004936153,-0.03701489090586696,-0.029143659509189845,0.0,5.824e-05
2025-02-02 22:00:00+00:00,96999.0,97999.0,96029.6,97971.6,15335.292,2025-02-02 22:59:59.999000+00:00,1488093313.4861,316909,7507.815,728897798.0716,0,BTCUSDT,5.824e-05,100603.6,0.01002899004936153,-0.0031345818584161966,-0.0452427029873963,-0.04183763457981704,0.0,5.824e-05
2025-02-02 23:00:00+00:00,97971.6,97985.8,96500.0,97664.5,16629.21,2025-02-02 23:59:59.999000+00:00,1617730606.4437,414902,8075.886,785633140.9044,0,BTCUSDT,5.824e-05,100603.6,-0.0031345818584161966,-0.01228593808395062,-0.037504927583717707,-0.024506345703914856,0.0,5.824e-05
2025-02-03 00:00:00+00:00,97664.5,97748.0,95325.6,96464.6,34075.578,2025-02-03 00:59:59.999000+00:00,3289497970.2417,632458,16587.248,1601903874.7376,0,BTCUSDT,5.824e-05,100603.6,-0.01228593808395062,-0.03168208855891186,-0.038349819519284845,-0.01226460276619612,0.0,5.824e-05
2025-02-03 01:00:00+00:00,96464.5,96875.7,91800.1,93408.4,64589.659,2025-02-03 01:59:59.999000+00:00,6078418635.536,1111156,29386.746,2766361272.0752,0,BTCUSDT,5.824e-05,100603.6,-0.03168208855891186,0.001399231760741193,0.008173783085889452,0.019471482222155556,0.0,5.824e-05
2025-02-03 02:00:00+00:00,93408.4,94983.2,91130.3,93539.1,54384.586,2025-02-03 02:59:59.999000+00:00,5082340158.4484,1093290,27991.813,2617597991.6344,0,BTCUSDT,5.824e-05,100603.6,0.001399231760741193,0.004944456382411255,0.003566423025237464,0.02277015707869756,0.0,5.824e-05
2025-02-03 03:00:00+00:00,93539.2,94645.4,93400.0,94001.6,15604.173,2025-02-03 03:59:59.999000+00:00,1469237492.5007,407806,6998.435,659025003.2022,0,BTCUSDT,5.824e-05,100603.6,0.004944456382411255,-0.013152967609062038,0.013505089275076099,0.011374274480434376,0.0,5.824e-05
2025-02-03 04:00:00+00:00,94001.6,94461.0,92595.7,92765.2,13434.797,2025-02-03 04:59:59.999000+00:00,1254796927.0625,339013,6524.283,609376642.0847,0,BTCUSDT,5.824e-05,100603.6,-0.013152967609062038,0.015164091706803884,0.0271254737768043,0.021191136331296656,0.0,5.824e-05
2025-02-03 05:00:00+00:00,92765.2,94249.5,92739.1,94171.9,8968.238,2025-02-03 05:59:59.999000+00:00,837677409.5169,247719,4484.859,418935245.3543,0,BTCUSDT,5.824e-05,100603.6,0.015164091706803884,-0.0031771685608976696,0.011206102882070024,0.004710534671170441,0.0,5.824e-05
2025-02-03 06:00:00+00:00,94171.9,94578.5,93605.1,93872.7,8849.074,2025-02-03 06:59:59.999000+00:00,832448979.4189,211595,4521.734,425399966.8866,0,BTCUSDT,5.824e-05,100603.6,-0.0031771685608976696,0.014896769774386032,0.019135488805584577,0.028417207558747215,0.0,5.824e-05
2025-02-03 07:00:00+00:00,93872.7,95373.1,93805.7,95271.1,9229.347,2025-02-03 07:59:59.999000+00:00,873584129.3252,235476,5187.435,491137480.527,0,BTCUSDT,5.824e-05,100603.6,0.014896769774386032,0.0001091621698499079,-0.0021024214058618096,0.037068953754076484,0.0,5.824e-05
2025-02-03 08:00:00+00:00,95271.1,95582.9,94793.8,95281.5,11128.222,2025-02-03 08:59:59.999000+00:00,1059144459.4609,277304,5067.786,482472544.1222,0,BTCUSDT,5.824e-05,100603.6,0.0001091621698499079,-0.000569890272508311,-0.005777616851120104,0.03386806462954506,0.0,5.824e-05
2025-02-03 09:00:00+00:00,95281.6,95891.9,95180.0,95227.2,11061.527,2025-02-03 09:59:59.999000+00:00,1057350302.3188,284099,5208.485,497905774.8108,0,BTCUSDT,5.824e-05,100603.6,-0.000569890272508311,0.004639430750877915,-0.006423584858107789,0.04119516272661605,0.0,5.824e-05
2025-02-03 10:00:00+00:00,95227.2,95693.0,94716.5,95669.0,8663.022,2025-02-03 10:59:59.999000+00:00,824172755.045,195944,4095.557,389767066.535,0,BTCUSDT,5.824e-05,100603.6,0.004639430750877915,-0.006252809164933204,0.009107443372461388,0.04289790841338359,0.0,5.824e-05
2025-02-03 11:00:00+00:00,95668.9,95676.0,94905.3,95070.8,5241.941,2025-02-03 11:59:59.999000+00:00,499262537.2763,143140,2306.093,219630278.1511,0,BTCUSDT,5.824e-05,100603.6,-0.006252809164933204,-0.0035741784017806477,0.0392539034067243,0.07111647319681746,0.0,5.824e-05
2025-02-03 12:00:00+00:00,95070.9,95585.0,94731.0,94731.0,7568.378,2025-02-03 12:59:59.999000+00:00,720047497.8059,195854,3590.786,341655602.6734,0,BTCUSDT,5.824e-05,100603.6,-0.0035741784017806477,-0.0012192418532476212,0.03987607013543615,0.06654104780905934,0.0,5.824e-05
2025-02-03 13:00:00+00:00,94731.0,95360.6,94336.2,94615.5,10740.954,2025-02-03 13:59:59.999000+00:00,1018301071.0255,269155,4996.902,473869667.1773,0,BTCUSDT,5.824e-05,100603.6,-0.0012192418532476212,0.020343389825134395,0.0479266082195835,0.07531852603431788,0.0,5.824e-05
2025-02-03 14:00:00+00:00,94615.5,96680.0,94111.0,96540.3,30199.725,2025-02-03 14:59:59.999000+00:00,2886038646.0483,665949,15512.323,1482598632.9579,0,BTCUSDT,5.824e-05,100603.6,0.020343389825134395,0.0234347728358002,0.03348549776621779,0.052912617839389275,0.0,5.824e-05
2025-02-03 15:00:00+00:00,96540.3,99501.4,96133.0,98802.7,43319.281,2025-02-03 15:59:59.999000+00:00,4247961499.5874,791650,21671.403,2125348195.6891,0,BTCUSDT,5.824e-05,100603.6,0.0234347728358002,-0.002977651420457139,0.03065908117895555,0.02521186161916633,0.0,5.824e-05
2025-02-03 16:00:00+00:00,98802.8,99007.0,98119.6,98508.5,18406.009,2025-02-03 16:59:59.999000+00:00,1814305483.157,386617,8682.227,855794311.0384,0,BTCUSDT,5.824e-05,100603.6,-0.002977651420457139,0.006513143535836985,0.0256424572498819,0.025560230843023612,0.0,5.824e-05
2025-02-03 17:00:00+00:00,98508.5,99278.1,97993.3,99150.1,15895.239,2025-02-03 17:59:59.999000+00:00,1566298726.6282,314867,8338.188,821803285.6748,0,BTCUSDT,5.824e-05,100603.6,0.006513143535836985,0.006282394067176789,0.02613915669273159,0.022090749278114608,0.0,5.824e-05
2025-02-03 18:00:00+00:00,99150.0,99900.2,98877.7,99773.0,16077.381,2025-02-03 18:59:59.999000+00:00,1598812646.943,310176,8586.946,853972490.0009,0,BTCUSDT,5.824e-05,100603.6,0.006282394067176789,0.020635843364437134,0.018797670712517478,0.010407625309452495,0.0,5.824e-05
2025-02-03 19:00:00+00:00,99772.9,101832.0,99521.4,101831.9,23519.976,2025-02-03 19:59:59.999000+00:00,2370134738.1374,415382,12587.789,1268372762.8612,0,BTCUSDT,5.824e-05,100603.6,0.020635843364437134,-0.007830552115790756,-0.0052851807734118905,-0.012125866256055162,0.0,5.824e-05
2025-02-03 20:00:00+00:00,101831.9,101900.0,100946.7,101034.5,17575.287,2025-02-03 20:59:59.999000+00:00,1783267752.2365,345273,7672.244,778530519.7311,0,BTCUSDT,5.824e-05,100603.6,-0.007830552115790756,0.007000579010140173,-8.017063478327202e-05,-0.010154947072534615,0.0,5.824e-05
2025-02-03 21:00:00+00:00,101034.6,101923.0,100861.0,101741.8,9949.553,2025-02-03 21:59:59.999000+00:00,1008762540.3333,222800,5313.845,538859999.8985,0,BTCUSDT,5.824e-05,100603.6,0.007000579010140173,-0.0009170272198840701,-0.003945281093906461,-0.02873450243655995,0.0,5.824e-05
2025-02-03 22:00:00+00:00,101743.3,102456.0,101435.5,101648.5,11503.809,2025-02-03 22:59:59.999000+00:00,1172240244.9698,225528,6106.551,622451025.6959,0,BTCUSDT,5.824e-05,100603.6,-0.0009170272198840701,-0.0034904597706804097,-0.008235242035052215,-0.02291819357885272,0.0,5.824e-05
2025-02-03 23:00:00+00:00,101648.4,101785.3,101210.5,101293.7,5102.278,2025-02-03 23:59:59.999000+00:00,517757306.6951,124813,2227.667,226103953.0769,0,BTCUSDT,5.824e-05,100603.6,-0.0034904597706804097,-0.002638861054537478,-0.006877031839097492,-0.02851707460582431,0.0,5.824e-05
2025-02-04 00:00:00+00:00,101293.6,101618.8,101001.0,101026.4,5651.544,2025-02-04 00:59:59.999000+00:00,572548468.1612,144545,2507.722,254127609.1606,0,BTCUSDT,5.824e-05,100603.6,-0.002638861054537478,0.003108098477229815,-0.01007558420373278,-0.027531417530467173,0.0,5.824e-05
2025-02-04 01:00:00+00:00,101026.3,101729.3,100700.0,101340.4,7816.969,2025-02-04 01:59:59.999000+00:00,790944719.6475,161560,4148.298,419890378.8393,0,BTCUSDT,5.824e-05,100603.6,0.003108098477229815,-0.005220030708384837,-0.024887409167518526,-0.029925873590394336,0.0,5.824e-05
2025-02-04 02:00:00+00:00,101340.3,101392.7,100760.2,100811.4,3730.481,2025-02-04 02:59:59.999000+00:00,377026696.6416,115424,1655.337,167315136.8434,0,BTCUSDT,5.824e-05,100603.6,-0.005220030708384837,-0.0021257516511028474,-0.014804873258381535,-0.020527440349008108,0.0,5.824e-05
2025-02-04 03:00:00+00:00,100811.4,101000.0,100500.1,100597.1,4477.349,2025-02-04 03:59:59.999000+00:00,450927749.523,111526,1870.37,188380230.256,0,BTCUSDT,5.824e-05,100603.6,-0.0021257516511028474,-0.00585106330102958,-0.021789892551574597,-0.016631692166076406,0.0,5.824e-05
2025-02-04 04:00:00+00:00,100597.2,100736.3,99951.7,100008.5,8183.448,2025-02-04 04:59:59.999000+00:00,820367196.31,174091,2857.349,286445250.4271,0,BTCUSDT,5.824e-05,100603.6,-0.00585106330102958,-0.011900988415984637,-0.01763350115240203,-0.00682441992430638,0.0,5.824e-05
2025-02-04 05:00:00+00:00,100008.6,100055.1,98183.0,98818.3,26659.89,2025-02-04 05:59:59.999000+00:00,2636387505.8906,491738,13607.056,1345423778.4083,0,BTCUSDT,5.824e-05,100603.6,-0.011900988415984637,0.0050658633066951175,-0.005167059137831775,0.0015108537588686133,0.0,5.824e-05
2025-02-04 06:00:00+00:00,98818.3,99591.7,98774.2,99318.9,9711.409,2025-02-04 06:59:59.999000+00:00,963588746.8261,199068,5238.535,519952588.744,0,BTCUSDT,5.824e-05,100603.6,0.0050658633066951175,-0.009200665734316327,-0.005808562116575988,0.006282792096972578,0.0,5.824e-05
2025-02-04 07:00:00+00:00,99319.0,99436.0,98274.2,98405.1,7462.254,2025-02-04 07:59:59.999000+00:00,736875712.4327,171151,3070.525,303175376.1503,0,BTCUSDT,5.824e-05,100603.6,-0.009200665734316327,-0.0016269481967906563,0.005273100682789744,0.009201758851929531,0.0,5.824e-05
2025-02-04 08:00:00+00:00,98405.1,98686.9,97792.8,98245.0,10883.558,2025-02-04 08:59:59.999000+00:00,1068825141.2654,249562,5100.982,501056483.7042,0,BTCUSDT,6.8e-05,98428.05392593,-0.0016269481967906563,0.0006382004173239864,0.011003104483688686,0.007893531477428883,9.760000000000001e-06,6.149333333333334e-05
2025-02-04 09:00:00+00:00,98244.9,98771.3,98209.0,98307.7,5308.946,2025-02-04 09:59:59.999000+00:00,523038240.302,135754,2743.676,270329275.8008,0,BTCUSDT,6.8e-05,98428.05392593,0.0006382004173239864,0.0044177617826477444,0.006712597283834443,0.008504928911977405,0.0,6.474666666666667e-05
2025-02-04 10:00:00+00:00,98307.6,98933.3,98301.5,98742.0,4731.145,2025-02-04 10:59:59.999000+00:00,466862601.3268,116952,2582.609,254837947.8313,0,BTCUSDT,6.8e-05,98428.05392593,0.0044177617826477444,0.001843187296185933,0.012161997934009738,0.006404569484109945,0.0,6.8e-05
2025-02-04 11:00:00+00:00,98742.0,99387.0,98702.3,98924.0,8802.881,2025-02-04 11:59:59.999000+00:00,872848191.5122,156008,4764.787,472417824.7112,0,BTCUSDT,6.8e-05,98428.05392593,0.001843187296185933,0.004063725688407294,0.003908050624721993,-0.0011342040354210825,0.0,6.8e-05
2025-02-04 12:00:00+00:00,98924.1,99767.0,98924.1,99326.0,7197.702,2025-02-04 12:59:59.999000+00:00,715181050.1414,142998,4040.765,401582252.1,0,BTCUSDT,6.8e-05,98428.05392593,0.004063725688407294,-0.0036083200773210367,-0.003075730423051315,-0.007343495157360547,0.0,6.8e-05
2025-02-04 13:00:00+00:00,99325.9,99508.0,98911.7,98967.6,5667.471,2025-02-04 13:59:59.999000+00:00,562692903.0632,131410,2481.47,246404488.9024,0,BTCUSDT,6.8e-05,98428.05392593,-0.0036083200773210367,0.009854740339262369,0.0017803806498288832,-0.02537295033930298,0.0,6.8e-05
2025-02-04 14:00:00+00:00,98967.5,100371.0,98536.0,99942.9,21611.144,2025-02-04 14:59:59.999000+00:00,2152547457.501,410699,11292.056,1124494241.2229,0,BTCUSDT,6.8e-05,98428.05392593,0.009854740339262369,-0.006326612495734962,-0.005688247989602102,-0.023045158785666597,0.0,6.8e-05
2025-02-04 15:00:00+00:00,99942.9,100195.7,98215.7,99310.6,20696.616,2025-02-04 15:59:59.999000+00:00,2051640624.2375,440616,10209.871,1012304741.0065,0,BTCUSDT,6.8e-05,98428.05392593,-0.006326612495734962,-0.0029211383276307457,-0.005022625983530538,-0.016118118307612783,0.0,6.8e-05
2025-02-04 16:00:00+00:00,99310.5,99915.2,99000.0,99020.5,7948.439,2025-02-04 16:59:59.999000+00:00,790315679.336,191832,3871.12,384923443.6917,0,BTCUSDT,6.8e-05,98428.05392593,-0.0029211383276307457,0.0012451967016930965,-0.004280931726258652,-0.008154877020414952,0.0,6.8e-05
2025-02-04 17:00:00+00:00,99020.6,99588.2,98800.0,99143.8,7229.335,2025-02-04 17:59:59.999000+00:00,716576440.5405,158536,3783.534,375093965.4895,0,BTCUSDT,6.8e-05,98428.05392593,0.0012451967016930965,0.0023259144797758147,-0.02710507364051007,-0.013463272539483095,0.0,6.8e-05
2025-02-04 18:00:00+00:00,99143.7,99555.0,98739.8,99374.4,4613.301,2025-02-04 18:59:59.999000+00:00,457566482.0376,115829,2376.026,235666451.7773,0,BTCUSDT,6.8e-05,98428.05392593,0.0023259144797758147,-0.005661417829944004,-0.01745620602489173,-0.014501722777697235,0.0,6.8e-05
2025-02-04 19:00:00+00:00,99374.4,100743.6,98724.1,98811.8,18993.852,2025-02-04 19:59:59.999000+00:00,1895853295.2646,379498,9125.537,911011669.2435,0,BTCUSDT,6.8e-05,98428.05392593,-0.005661417829944004,-0.002177877540941453,-0.011151502148528891,-0.008321880585112296,0.0,6.8e-05
2025-02-04 20:00:00+00:00,98812.0,99400.0,97907.1,98596.6,23478.698,2025-02-04 20:59:59.999000+00:00,2314504379.0592,451245,10817.755,1066639001.1065,0,BTCUSDT,6.8e-05,98428.05392593,-0.002177877540941453,-0.021705616623696966,-0.0038906006900847334,-0.00605091859151341,0.0,6.8e-05
2025-02-04 21:00:00+00:00,98597.1,98616.8,96351.0,96456.5,22436.589,2025-02-04 21:59:59.999000+00:00,2182124506.9724,415241,10438.084,1014977519.384,0,BTCUSDT,6.8e-05,98428.05392593,-0.021705616623696966,0.01226666943129806,0.014021864778423376,0.017112377081897057,0.0,6.8e-05
2025-02-04 22:00:00+00:00,96456.5,97899.0,96100.0,97639.7,13422.132,2025-02-04 22:59:59.999000+00:00,1300568607.5854,273002,7411.975,718546224.4919,0,BTCUSDT,6.8e-05,98428.05392593,0.01226666943129806,0.0007189698452576554,0.003006973597829532,-0.0002191731437110045,0.0,6.8e-05
2025-02-04 23:00:00+00:00,97639.7,98188.1,97425.2,97709.9,6031.05,2025-02-04 23:59:59.999000+00:00,589566804.9828,155515,3128.885,305939135.8788,0,BTCUSDT,6.8e-05,98428.05392593,0.0007189698452576554,0.0051489153095030105,0.0028615319430274067,0.0010746096352569623,0.0,6.8e-05
2025-02-05 00:00:00+00:00,97710.0,98360.0,97656.1,98213.0,4662.237,2025-02-05 00:59:59.999000+00:00,457005818.2787,150415,2526.923,247728248.1226,0,BTCUSDT,-4.61e-06,97709.9,0.0051489153095030105,-0.0041135083950190054,-0.002168755663710553,-0.0065123761620152765,-7.261e-05,4.379666666666667e-05
2025-02-05 01:00:00+00:00,98213.0,98914.4,97632.9,97809.0,7688.263,2025-02-05 01:59:59.999000+00:00,756009995.0836,179575,3746.556,368643679.106,0,BTCUSDT,-4.61e-06,97709.9,-0.0041135083950190054,0.0012708441963418249,0.003047776789457002,-0.004475048308437812,0.0,1.9593333333333334e-05
2025-02-05 02:00:00+00:00,97809.0,98150.0,97069.0,97933.3,11275.809,2025-02-05 02:59:59.999000+00:00,1099959380.3578,211265,5910.64,576575076.8315,0,BTCUSDT,-4.61e-06,97709.9,0.0012708441963418249,0.0005738599638733799,-0.003216474886478804,-0.0024659640796338422,0.0,-4.61e-06
2025-02-05 03:00:00+00:00,97933.3,98278.1,97727.1,97989.5,3062.703,2025-02-05 03:59:59.999000+00:00,300110467.643,95254,1563.993,153281769.6408,0,BTCUSDT,-4.61e-06,97709.9,0.0005738599638733799,0.00010715433796470997,-0.0017818235627287127,0.0017573311426224425,0.0,-4.61e-06
2025-02-05 04:00:00+00:00,97989.5,98300.0,97857.5,98000.0,2410.152,2025-02-05 04:59:59.999000+00:00,236350245.2359,76813,1163.498,114102391.0292,0,BTCUSDT,-4.61e-06,97709.9,0.00010715433796470997,0.0010928571428572287,-0.0043530612244898625,0.0001877551020408319,0.0,-4.61e-06
2025-02-05 05:00:00+00:00,97999.9,98285.0,97622.6,98107.1,4319.077,2025-02-05 05:59:59.999000+00:00,422986747.7924,97723,2101.288,205828024.0541,0,BTCUSDT,-4.61e-06,97709.9,0.0010928571428572287,-0.00498231014880679,-0.007499966872937858,0.004284093607903827,0.0,-4.61e-06
2025-02-05 06:00:00+00:00,98107.1,98190.0,97518.5,97618.3,4948.128,2025-02-05 06:59:59.999000+00:00,483884068.9856,111993,2424.778,237153948.964,0,BTCUSDT,-4.61e-06,97709.9,-0.00498231014880679,0.0020139666435492476,0.0007529325956301403,0.006479317914776184,0.0,-4.61e-06
2025-02-05 07:00:00+00:00,97618.3,97931.8,97320.0,97814.9,6207.588,2025-02-05 07:59:59.999000+00:00,605505576.398,119483,2923.076,285187155.6663,0,BTCUSDT,-4.61e-06,97709.9,0.0020139666435492476,-0.002468949004701737,0.003545472111099679,0.002539490404836142,0.0,-4.61e-06
2025-02-05 08:00:00+00:00,97814.9,97994.0,97521.4,97573.4,2991.988,2025-02-05 08:59:59.999000+00:00,292476682.9459,72788,1420.137,138849856.6732,0,BTCUSDT,4.774e-05,97816.06753333,-0.002468949004701737,-0.002071261224882881,0.004560669198777623,0.0037254005702374027,5.235e-05,1.284e-05
